customer_id,first_name,last_name,gender,email,phone_number,street_address,city,state,zip_code,country,signup_date,birth_date,loyalty_status,preferred_channel,marketing_opt_in,lifetime_value,return_rate,customer_status
930555,Gregory,Martin,M,gregory.martin58@hotmail.com,(296)673-2669,2390 Cedar St,Dallas,TX,18083,USA,2019-12-14,10/15/1957,Bronze,Web,False,1035.33,0.0677,Active
813536,Sarah,Gonzalez,F,sarah.gonzalez83@gmail.com,(800)465-2228,457 Maple Dr,Portland,OR,94670,USA,2022-06-29,05/24/1988,Bronze,Mobile App,False,58.32,0.2865,Inactive
542666,Thomas,Garcia,M,thomas.garcia60@gmail.com,(787)643-7471,8228 Oak Ct,Milwaukee,WI,99550,USA,2021-09-20,12/28/1965,Gold,Web,True,76.18,0.2011,Active
725380,Daniel,Thompson,M,daniel.thompson20@gmail.com,(834)831-5026,4935 Forest Ct,San Antonio,TX,82179,USA,2020-02-06,09/02/1979,Silver,Web,True,478.35,0.1906,Active
166613,Michael,Garcia,M,michael.garcia83@hotmail.com,(845)756-1319,6366 Sunset Way,Dallas,TX,81371,USA,2022-04-18,04/24/1967,Bronze,In-Store,True,96.92,0.157,Active
503457,Brian,Torres,M,brian.torres4@gmail.com,(424)230-5602,1059 Forest Pl,San Francisco,CA,56849,USA,2021-08-10,11/04/1989,Platinum,Phone,True,355.19,0.1155,Active
500156,Sandra,Hernandez,F,sandra.hernandez95@gmail.com,(424)789-7363,5913 Pine Blvd,Houston,TX,41005,USA,2020-10-12,08/20/1976,Silver,,True,60.06,0.2278,Inactive
724834,Michelle,Mitchell,F,michelle.mitchell46@hotmail.com,(776)392-9064,8982 River Blvd,Washington,DC,74282,USA,2022-01-09,07/13/1957,Bronze,In-Store,False,23.13,0.2614,Inactive
590785,David,Brown,M,david.brown1@gmail.com,(828)406-3137,5682 Pine Rd,San Diego,CA,17806,USA,2020-06-15,10/15/1956,Silver,Mobile App,True,152.66,0.1736,Active
654816,Charles,Nguyen,M,charles.nguyen47@outlook.com,(921)878-7481,9701 Cedar Rd,Washington,DC,49552,USA,2019-08-04,12/13/1964,Gold,Mobile App,False,1.53,0.0487,Active
363626,Thomas,hernandez,M,thomas.hernandez23@outlook.com,(428)881-3872,6299 River Ln,Boston,MA,26691,USA,2022-11-25,09/16/1998,Silver,Web,True,1194.89,0.1637,Active
680099,Janet,Smith,F,janet.smith99@yahoo.com,(386)816-6213,3719 Birch Ave,Washington,DC,75035,USA,2024-06-04,02/17/1990,Bronze,Web,False,61.82,0.1311,Active
112038,Carol,Mitchell,F,carol.mitchell22@yahoo.com,(925)886-6500,7417 Oak Ln,Chicago,IL,37483,USA,2020-09-01,02/11/1986,Platinum,Web,False,157.9,0.2456,Active
813328,Rachel,Jones,F,rachel.jones7@gmail.com,(950)629-3725,6883 Forest Ct,Jacksonville,FL,56036,USA,2020-11-17,09/10/1964,Gold,Mobile App,False,209.15,0.0102,Suspended
855731,Deborah,Miller,F,deborah.miller10@yahoo.com,(501)220-6221,4378 Cedar Ave,Portland,OR,54801,USA,2023-05-18,03/28/1975,Gold,Web,True,100.16,0.283,Suspended
220116,Deborah,Hernandez,F,deborah.hernandez79@yahoo.com,(641)869-3703,7213 Pine St,Boston,MA,[Null],USA,2018-11-04,05/09/1963,Bronze,Web,True,122.06,0.2389,Active
814825,Anthony,Gonzalez,M,Nan,(250)602-9043,2616 Main Rd,Columbus,OH,10500,USA,2024-03-19,10/19/1978,Silver,Phone,False,103.28,0.0975,Churned
663054,David,Jackson,M,david.jackson27@gmail.com,(498)283-8758,1992 River Ct,Portland,OR,71727,USA,2023-05-22,11/29/1972,Silver,Mobile App,True,194.5,0.0273,Active
887352,RAYMOND,Taylor,M,raymond.taylor49@gmail.com,(656)245-5313,7304 Meadow Ln,Chicago,IL,39654,USA,2024-02-07,10/07/1989,Bronze,Web,True,341.69,0.2015,Active
379786,Larry,Brown,M,larry.brown70@gmail.com,Null,9170 Main Ct,Phoenix,AZ,78495,USA,2019-02-01,09/09/1962,Silver,Web,False,592.15,0.1362,Churned
905934,Jonathan,Baker,M,jonathan.baker11@gmail.com,(931)235-9226,9458 Spring Ter,Las Vegas,NV,98805,USA,2023-04-29,02/21/1976,Silver,Mobile App,True,224.33,0.2212,Active
772097,Karen,Davis,F,karen.davis22@hotmail.com,(329)243-7936,1383 Valley Dr,Memphis,TN,92211,USA,2023-01-14,07/05/1970,Gold,Web,False,468.1,0.0138,Churned
456699,Nicole,Taylor,F,nicole.taylor51@outlook.com,(732)669-1202,9726 Spring Ct,Austin,TX,24748,USA,2018-10-02,10/22/1962,Silver,Mobile App,True,433.37,0.3134,Suspended
216970,Charles,Martinez,M,charles.martinez13@outlook.com,(620)470-7275,8055 Birch Ter,Denver,CO,72003,USA,2019-02-15,06/23/1964,Bronze,Web,True,1911.01,0.1522,Inactive
407757,Daniel,Moore,M,daniel.moore43@yahoo.com,(963)686-5400,6202 Oak Rd,Fort Worth,TX,49722,USA,2019-08-13,01/15/1991,Bronze,Mobile App,True,468.34,0.2069,Active
555884,Paul,Young,M,paul.young96@gmail.com,(528)475-7828,1562 Washington Way,Las Vegas,NV,37707,USA,2019-02-07,06/14/1975,Bronze,Mobile App,True,342.0,0.0913,Active
265840,Jack,Young,M,jack.young66@yahoo.com,(518)926-9303,6709 Elm Pl,Memphis,TN,84537,USA,2023-10-17,07/18/1988,Bronze,Mobile App,False,491.87,0.1021,Active
575763,Daniel,Gonzalez,M,daniel.gonzalez59@gmail.com,(569)921-4262,4588 Sunset Way,Milwaukee,WI,76207,USA,2020-04-02,03/03/1960,Platinum,Mobile App,True,119.75,0.2985,Inactive
103402,Benjamin,Davis,M,benjamin.davis77@gmail.com,(685)800-6730,5740 Pine Ln,El Paso,TX,21847,USA,2018-05-06,09/14/1976,Bronze,Mobile App,True,694.48,0.116,Active
857168,John,Harris,M,john.harris83@gmail.com,(411)475-7709,8509 Oak St,Los Angeles,CA,72140,USA,2019-10-30,03/24/1974,Bronze,Phone,False,945.71,0.071,Active
854639,Katherine,Lopez,F,katherine.lopez40@outlook.com,(633)585-6713,7620 Hill Dr,Nashville,TN,71171,USA,2018-02-04,01/28/1975,Bronze,Mobile App,True,948.52,0.0477,Churned
376183,Gregory,King,M,gregory.king85@outlook.com,(774)862-5631,4990 Cedar Way,Portland,OR,18367,USA,2022-06-15,03/06/1964,bronze,Web,True,741.7,0.1147,Active
624902,Paul,Green,M,paul.green84@gmail.com,(353)729-4937,1030 Cherry Ct,Austin,TX,96577,USA,02/08/2021,06/06/1978,Platinum,Phone,False,262.32,0.275,Churned
898975,Gregory,Rodriguez,M,gregory.rodriguez34@icloud.com,(597)954-1578,9652 Birch Dr,Boston,MA,54979,USA,2018-04-15,08/15/1999,Platinum,In-Store,False,199.04,0.2109,Active
287330,Debra,Wright,F,debra.wright22@hotmail.com,(500)299-8713,2196 Hill Pl,Oklahoma City,OK,33995,USA,2023-05-03,03/01/1987,Bronze,In-Store,True,339.82,0.1557,Active
632342,Samuel,Garcia,M,samuel.garcia40@gmail.com,(539)580-5269,9693 River Way,San Diego,CA,25437,USA,2021-12-26,01/14/1975,Platinum,Web,False,1434.98,0.3276,Active
211579,Michael,green,M,michael.green65@gmail.com,(897)590-9680,4988 Valley St,Denver,CO,29762,USA,10/19/2018,05/13/1997,Bronze,Web,False,948.83,0.0593,Active
755674,Betty,Perez,F,betty.perez92@gmail.com,(282)699-6449,2997 Park St,Columbus,OH,10617,USA,2024-05-21,01/19/1996,Silver,Phone,True,317.01,0.2246,Churned
412942,Paul,Wilson,M,paul.wilson98@hotmail.com,(829)644-8035,6709 Valley Way,Memphis,TN,60242,USA,2019-11-22,03/19/1969,Bronze,In-Store,True,233.94,0.0684,Active
982554,Robert,Wright,M,robert.wright97@hotmail.com,(218)892-1067,4176 Lake Rd,San Antonio,TX,50906,USA,2022-03-09,04/06/1956,Bronze,In-Store,False,177.71,0.4376,Active
769987,Susan,Harris,F,susan.harris6@gmail.com,(497)666-9524,9870 Spring Rd,San Francisco,CA,66841,USA,2021-06-07,12/25/1969,Silver,Mobile App,True,1196.33,0.1556,Suspended
632323,Carol,Young,F,carol.young52@gmail.com,(429)944-3149,3560 Oak Ter,Jacksonville,FL,76143,USA,2020-02-11,10/16/1969,Bronze,Mobile App,False,126.64,0.2909,Active
738551,Jessica,White,F,jessica.white33@yahoo.com,(808)249-2771,423 Main Ave,Washington,DC,64627,USA,2018-06-03,08/29/1988,Gold,Mobile App,False,714.89,0.4225,Inactive
308573,TIMOTHY,Davis,M,timothy.davis27@yahoo.com,(508)630-2654,8624 Hill Ter,Seattle,WA,89381,USA,2020-11-01,07/24/1997,Silver,Mobile App,False,314.18,0.1613,Suspended
260263,Rebecca,Miller,F,rebecca.miller14@gmail.com,(823)404-5308,8671 Washington Rd,San Francisco,CA,63707,USA,2019-04-28,05/12/1980,Silver,Web,True,173.98,0.2308,Inactive
492077,Christopher,Williams,M,christopher.williams62@gmail.com,(202)213-2458,1909 Birch Way,Seattle,WA,29548,USA,2023-07-27,08/19/1973,Bronze,Web,False,23.96,0.5478,Suspended
899550,Jerry,Allen,M,jerry.allen59@outlook.com,(470)675-1820,1735 Pine St,Chicago,IL,48085,USA,2019-02-19,12/16/1977,Gold,In-Store,True,81.11,0.348,Active
269396,Gregory,Lee,M,gregory.lee6@gmail.com,(341)879-3793,5484 Sunset Way,Columbus,OH,91501,USA,2019-04-20,07/10/1963,Bronze,Mobile App,False,126.94,0.052,Inactive
665579,Patrick,Garcia,M,patrick.garcia52@outlook.com,(594)906-8835,7009 Pine Ave,Jacksonville,FL,27368,USA,2021-11-04,Null,Bronze,In-Store,True,90.35,0.1105,Active
916449,Christopher,Miller,M,christopher.miller49@yahoo.com,(900)944-3140,8014 Forest Ave,Columbus,OH,63907,USA,2023-06-01,04/23/1994,Gold,Web,True,385.28,0.1892,Active
656116,Robert,Jones,M,robert.jones87@hotmail.com,(885)546-9504,8670 Cherry Ave,Dallas,TX,66734,USA,2021-07-11,02/10/1956,Gold,Email,False,84.86,0.4246,Active
100599,KATHLEEN,Thompson,F,kathleen.thompson72@yahoo.com,(211)858-3571,8383 Forest Way,El Paso,TX,31679,USA,2022-04-26,05/03/1968,Bronze,Mobile App,False,199.31,0.1149,Active
728038,Dennis,Young,M,dennis.young7@icloud.com,(612)440-2291,7621 Meadow Ter,Austin,TX,68733,USA,2020-09-13,09/07/1984,Bronze,In-Store,False,173.74,0.3011,Churned
439902,Gary,Lewis,M,gary.lewis3@gmail.com,(622)236-9996,102 Maple Ter,Austin,TX,91142,USA,2019-05-02,08/15/1999,Platinum,Web,False,497.2,0.2892,Active
612340,Nicholas,Scott,M,nicholas.scott7@icloud.com,(539)773-8751,6052 Meadow Ave,San Antonio,TX,22771,USA,2023-02-12,07/31/1985,Bronze,Phone,True,38.55,0.2768,Inactive
120422,Mary,Perez,F,mary.perez14@gmail.com,(368)704-3301,6804 Cedar Ln,Jacksonville,FL,90065,USA,2021-04-10,10/30/2001,Bronze,Mobile App,True,49.23,0.2833,Inactive
217301,Betty,Davis,F,betty.davis25@yahoo.com,(975)624-1761,9747 Cedar Way,Albuquerque,NM,69950,USA,2022-05-29,05/05/1974,Bronze,Web,True,183.03,0.1071,Inactive
480612,Angela,Rodriguez,F,angela.rodriguez71@icloud.com,(720)999-3903,9579 Pine Blvd,Indianapolis,IN,23573,USA,2018-01-18,07/31/2002,Silver,Email,False,323.31,0.2608,Active
972064,RAYMOND,Hill,M,raymond.hill54@hotmail.com,(480)607-6617,4919 Meadow Blvd,Nashville,TN,28111,USA,2021-08-11,03/23/2000,Silver,Web,False,32.27,0.2007,Active
945964,Scott,Hall,M,scott.hall71@hotmail.com,(405)414-5760,5757 Elm Blvd,Milwaukee,WI,76046,USA,2023-09-30,10/25/1981,Silver,Email,False,324.0,0.207,Active
422451,Rachel,Green,F,rachel.green75@icloud.com,(890)965-9747,4784 Valley St,Austin,TX,78515,USA,2019-04-18,08/08/1986,Bronze,Mobile App,True,259.61,0.2821,Active
351083,John,Harris,M,john.harris97@outlook.com,(899)456-3399,1116 River Dr,Phoenix,AZ,80932,USA,2018-08-06,01/29/1960,Gold,Web,True,139.03,0.3332,Active
160738,Brian,Lewis,M,brian.lewis72@gmail.com,(723)912-5712,869 Highland Ct,Houston,TX,64600,USA,2024-04-20,02/15/1975,Gold,Mobile App,False,123.5,0.1608,Active
352572,Stephen,Brown,M,stephen.brown57@outlook.com,(973)802-9955,9985 Washington Dr,New York,NY,48558,USA,2020-10-26,03/21/1973,Gold,Phone,True,27.4,0.1316,Active
694916,Daniel,Baker,M,daniel.baker16@gmail.com,(638)485-5329,2231 Pine Ter,Chicago,IL,43425,USA,2020-02-05,08/04/1970,Bronze,In-Store,False,49.53,0.3838,Churned
182582,Kevin,Robinson,M,kevin.robinson42@outlook.com,(702)786-6866,1294 Park Pl,Washington,DC,38830,USA,2019-09-27,08/01/1958,Gold,In-Store,True,648.77,0.3146,Active
189814,Shirley,Jones,F,shirley.jones69@gmail.com,(557)426-4495,5537 Park Rd,Louisville,KY,48479,USA,2023-09-01,04/19/1969,Bronze,In-Store,True,40.06,0.0501,Churned
867460,Maria,Flores,F,maria.flores45@gmail.com,(857)828-4994,753 Park Ct,San Francisco,CA,24860,USA,2023-04-30,10/16/1955,Gold,Email,True,26.58,0.2592,Inactive
609597,Steven,Wright,M,steven.wright99@gmail.com,(720)656-8975,818 River Dr,Boston,MA,51984,USA,2021-03-04,03/20/1957,Platinum,Web,False,536.6,0.4879,Active
955662,Elizabeth,Miller,F,elizabeth.miller9@gmail.com,(844)992-4492,7050 Cedar Dr,Philadelphia,PA,80484,USA,2024-01-13,11/02/2002,Gold,Web,True,2665.13,0.2171,Inactive
172574,Samuel,Jones,M,samuel.jones43@gmail.com,(275)255-3916,4227 Willow Ave,Boston,MA,85361,USA,2019-09-22,02/17/1957,Bronze,In-Store,True,189.64,0.3613,Active
897549,Dorothy,Clark,F,dorothy.clark3@gmail.com,(321)747-1096,1136 Birch St,Fort Worth,TX,19514,USA,2023-01-22,04/14/1991,Bronze,Email,True,185.16,0.134,Active
658582,NICHOLAS,Miller,M,nicholas.miller57@gmail.com,(876)231-8765,2661 Willow Dr,San Jose,CA,27875,USA,2021-05-19,10/05/1962,Silver,In-Store,True,203.93,0.19,Active
903035,Jonathan,Jackson,M,jonathan.jackson94@yahoo.com,(766)768-3316,2119 Main St,Oklahoma City,OK,85067,USA,08/14/2019,09/27/1981,Silver,Mobile App,False,126.97,0.2335,Active
231869,Stephanie,Wright,F,stephanie.wright95@outlook.com,(416)622-9397,2433 Pine Blvd,Seattle,WA,38939,USA,2018-12-15,05/03/1982,Bronze,Mobile App,True,587.58,0.219,Active
234628,Dorothy,Gonzalez,F,dorothy.gonzalez71@gmail.com,(762)274-5762,1203 Hill Ave,Houston,TX,35875,USA,2020-01-13,11/18/1959,Bronze,Web,False,1409.73,0.2258,Active
791798,Amy,Perez,F,amy.perez80@gmail.com,(398)525-8960,7483 Park Ter,Jacksonville,FL,96431,USA,2019-06-10,01/16/1976,Silver,In-Store,True,17.45,0.413,Active
598369,Frank,Nguyen,M,frank.nguyen55@gmail.com,(520)452-4629,7245 Hill Rd,Phoenix,AZ,27603,USA,2024-05-05,09/13/1987,Bronze,Mobile App,False,239.96,0.2733,Active
676510,Jacob,Robinson,M,jacob.robinson14@gmail.com,(821)283-5597,2393 Willow Dr,Charlotte,NC,44502,USA,2022-01-09,05/28/1982,Bronze,In-Store,True,445.06,0.1265,Churned
273148,PATRICK,Jones,M,patrick.jones75@hotmail.com,(237)764-5269,9004 Willow Way,Milwaukee,WI,95709,USA,2018-03-18,07/02/2000,Gold,Web,True,104.1,0.1682,Active
377932,Melissa,Sanchez,F,melissa.sanchez66@gmail.com,(572)714-1173,4013 Cherry Blvd,San Diego,CA,77388,USA,2021-04-06,01/05/1967,Bronze,In-Store,True,130.3,0.142,Inactive
653306,Laura,Hernandez,F,laura.hernandez62@yahoo.com,(424)979-8989,3896 Maple Ln,Philadelphia,PA,58422,USA,2024-05-08,02/12/1968,Bronze,Mobile App,False,1004.2,0.0809,Inactive
736059,Jennifer,Nelson,F,jennifer.nelson59@yahoo.com,(864)531-2691,8642 Hill Ln,San Antonio,TX,85842,USA,2023-10-23,05/30/1987,Silver,Mobile App,True,223.11,0.1415,Churned
543692,Pamela,Lopez,F,pamela.lopez10@icloud.com,(428)728-7649,5881 Sunset Way,Fort Worth,TX,73191,USA,2022-03-31,10/10/1987,Silver,Mobile App,True,250.29,0.1354,Churned
322086,Mary,Allen,F,mary.allen10@outlook.com,(416)353-4062,2678 Sunset Ter,Milwaukee,WI,25509,USA,2019-07-24,06/19/1994,Bronze,Web,True,292.86,0.4824,Active
665492,Rebecca,Perez,F,rebecca.perez62@gmail.com,(365)862-7732,467 Lake St,Boston,MA,26762,USA,2019-04-10,03/14/1998,Bronze,Email,False,254.42,0.1613,Active
891952,Emma,Hernandez,F,emma.hernandez19@gmail.com,(464)384-9464,6742 Cherry Ter,Phoenix,AZ,93574,USA,2023-10-01,07/08/1958,Bronze,Phone,False,363.61,0.2593,Active
865388,Patrick,Campbell,M,patrick.campbell78@icloud.com,(374)424-7730,9944 Elm Ter,El Paso,TX,33839,USA,2021-03-07,09/10/1962,Silver,Email,True,259.86,0.0251,Suspended
823378,Christine,Allen,F,christine.allen77@hotmail.com,(587)594-3166,1878 Oak Dr,Dallas,TX,78512,USA,11/18/2019,09/28/1985,Silver,Phone,False,624.29,0.1191,Active
310922,Debra,Clark,F,debra.clark79@yahoo.com,(295)693-3135,9987 Willow St,Portland,OR,98940,USA,2019-09-05,08/22/1963,Silver,Mobile App,True,63.96,0.1509,Active
847581,Eric,Clark,M,eric.clark62@icloud.com,(558)803-2600,7071 Elm Ln,Jacksonville,FL,72539,USA,2018-06-27,07/14/2002,Bronze,Web,True,276.41,0.1995,Churned
426858,Elizabeth,Jackson,F,elizabeth.jackson1@yahoo.com,(791)735-2930,8615 Oak Ct,Nashville,TN,95792,USA,2024-02-06,08/30/1991,Bronze,Web,True,140.01,0.0345,Inactive
518373,Rachel,Lee,F,rachel.lee84@outlook.com,(748)633-6990,4614 Highland Dr,Columbus,OH,64162,USA,2022-01-23,07/24/1964,Gold,Web,True,73.75,0.3132,Active
804314,Brenda,Walker,F,brenda.walker40@icloud.com,(953)341-2951,3864 Meadow Blvd,Philadelphia,PA,23143,USA,2022-02-25,05/26/1998,Bronze,Web,True,450.7,0.0541,Churned
781446,Angela,Sanchez,F,angela.sanchez82@gmail.com,(293)348-8727,9934 Valley Ave,Louisville,KY,18399,USA,2021-10-18,09/02/1959,Silver,Email,True,735.74,0.2425,Active
491559,Mark,White,M,mark.white52@outlook.com,(928)811-1941,2971 Forest Way,Chicago,IL,11403,USA,2018-06-04,06/24/1989,Bronze,In-Store,False,203.39,0.5689,Active
559381,Christine,King,F,christine.king66@hotmail.com,(829)373-1590,5993 Lake St,San Jose,CA,30636,USA,2020-03-08,01/06/1958,Silver,Web,False,91.5,0.1982,Active
642717,Paul,Roberts,M,paul.roberts26@yahoo.com,(292)762-5661,9260 Birch Rd,Fort Worth,TX,55544,USA,2021-12-17,06/14/1990,Bronze,Web,True,901.21,0.023,Inactive
573417,Mark,Hill,M,mark.hill34@gmail.com,(718)309-2185,8343 River Rd,San Antonio,TX,25336,USA,2023-02-06,03/29/1991,Platinum,Web,True,747.28,0.3217,Inactive
226882,Dorothy,Wright,F,dorothy.wright49@hotmail.com,(975)547-8517,7648 Birch St,Portland,OR,Null,USA,2024-06-12,06/10/1977,Gold,Mobile App,False,206.17,0.2002,Active
359947,Steven,Jones,M,steven.jones53@yahoo.com,(917)469-5067,4806 Maple Ct,Fort Worth,TX,98302,USA,2020-06-21,08/18/1975,Silver,Phone,False,224.34,0.4406,Active
335612,William,Scott,M,william.scott28@outlook.com,(387)964-4115,8275 Washington Dr,Albuquerque,NM,41726,USA,2020-01-02,10/02/1997,Bronze,Web,True,382.38,0.0964,Active
167136,Anthony,Anderson,M,anthony.anderson14@gmail.com,(280)892-9071,208 Willow St,San Antonio,TX,73214,USA,2020-10-19,12/10/1986,Gold,Web,True,491.21,0.233,Active
454508,Brandon,Lee,M,brandon.lee98@outlook.com,(607)427-3101,987 Spring Ct,Indianapolis,IN,72694,USA,2024-06-11,08/25/1979,Bronze,Mobile App,True,537.7,0.3682,Active
122056,Jennifer,Allen,F,jennifer.allen16@icloud.com,(523)905-1137,293 Washington Ct,Jacksonville,FL,86153,USA,2022-06-01,09/06/1970,Gold,Mobile App,True,109.85,0.41,Churned
716886,Joshua,White,M,joshua.white31@gmail.com,(827)551-6995,3113 Forest Ct,Nashville,TN,37594,USA,2020-11-29,10/16/1971,Silver,Web,True,62.68,0.0815,Active
680828,Frank,Carter,M,frank.carter24@hotmail.com,(302)938-5422,3963 Willow Ct,Jacksonville,FL,59923,USA,2022-02-04,12/09/1990,Bronze,Mobile App,True,181.71,0.2423,Active
341292,Karen,Mitchell,F,karen.mitchell64@gmail.com,(845)729-9748,5272 Forest Ln,Phoenix,AZ,42895,USA,2023-04-22,11/16/1955,Bronze,Web,True,97.54,0.3314,Active
717024,Pamela,Brown,F,pamela.brown33@gmail.com,(844)298-8370,5583 Hill Rd,Fort Worth,TX,57226,USA,2019-02-10,08/27/1969,Bronze,Mobile App,True,34.99,0.1298,Active
330914,Brenda,Taylor,F,brenda.taylor87@hotmail.com,(790)789-9821,2959 River Rd,Jacksonville,FL,52610,USA,2018-03-23,12/10/1991,Silver,In-Store,True,375.24,0.0468,Active
107540,Amy,Roberts,NAN,amy.roberts37@gmail.com,(348)371-6527,7011 Cherry Ter,Boston,MA,63054,USA,2023-01-05,01/13/1962,Bronze,Mobile App,True,58.62,0.0906,Active
174441,David,Hernandez,M,david.hernandez38@icloud.com,(477)655-6950,9716 Spring Way,Austin,TX,64262,USA,2020-07-23,02/15/1983,Bronze,Mobile App,True,185.04,0.4178,Suspended
842225,Nancy,Johnson,F,nancy.johnson90@hotmail.com,(370)606-2687,1665 Maple Way,Phoenix,AZ,81884,USA,2020-08-19,07/29/1977,Bronze,Mobile App,False,286.03,0.1693,Churned
761759,John,Roberts,M,john.roberts80@gmail.com,(870)599-6068,3857 Lake Ln,Fort Worth,TX,68085,USA,2023-11-17,06/20/1962,Bronze,Web,True,300.38,0.1011,Churned
161733,Sarah,King,F,sarah.king46@outlook.com,(687)678-9856,4563 Willow Way,Portland,OR,27709,USA,2019-11-30,07/25/1957,Bronze,Mobile App,True,157.4,0.1496,Active
340062,Nancy,Nguyen,F,nancy.nguyen82@outlook.com,(693)752-4721,1567 Meadow Ln,Nashville,TN,57943,USA,02/14/2023,01/09/1994,Bronze,In-Store,True,161.06,0.2802,Active
170674,Steven,Martinez,M,steven.martinez98@outlook.com,(493)680-9767,236 Forest Way,San Jose,CA,49270,USA,2018-02-13,01/04/1955,Bronze,Web,True,98.28,0.0697,Active
132938,Jerry,Ramirez,M,jerry.ramirez71@gmail.com,(621)774-8161,6567 Lake Blvd,Louisville,KY,94671,USA,2021-04-14,09/29/1975,Platinum,Mobile App,False,11.82,0.5281,Inactive
446479,Timothy,Anderson,M,timothy.anderson67@outlook.com,(491)864-9715,4504 Valley Dr,Dallas,TX,18973,USA,2018-11-21,11/17/1992,Silver,Web,True,593.51,0.0462,Active
174299,Sarah,Jackson,F,sarah.jackson80@gmail.com,(528)219-3492,913 Willow St,Houston,TX,34371,USA,2023-02-09,08/15/1995,Bronze,Web,True,17.84,0.2661,Active
639131,Andrew,moore,M,andrew.moore20@gmail.com,(422)550-7885,5204 Forest Rd,Phoenix,AZ,70776,USA,2022-12-01,09/26/1955,Bronze,Web,True,254.71,0.0597,Active
349565,Kevin,Garcia,M,kevin.garcia51@gmail.com,(681)385-4148,4197 Highland St,Portland,OR,25985,USA,08/22/2019,01/11/1960,Silver,Web,True,174.58,0.1579,Inactive
392004,Deborah,Roberts,F,deborah.roberts95@hotmail.com,(684)598-6113,5393 Pine St,Charlotte,NC,82034,USA,2020-10-09,01/03/1958,Gold,Web,True,839.11,,Churned
801474,Jessica,Taylor,F,jessica.taylor7@hotmail.com,(315)441-8113,5416 Oak Blvd,Indianapolis,IN,46188,USA,2021-05-08,10/29/1972,Bronze,In-Store,True,86.02,0.5433,Inactive
608993,Jessica,Sanchez,F,jessica.sanchez75@icloud.com,(904)810-3539,6184 Maple Dr,Louisville,KY,30669,USA,2020-09-22,10/20/1955,Bronze,Mobile App,False,667.12,0.0726,Active
324643,David,Baker,M,david.baker83@gmail.com,(749)309-3061,8092 Lake Rd,Nashville,TN,83184,USA,2021-10-18,05/21/1960,Bronze,Web,True,288.18,0.1452,Active
665427,Jeffrey,Campbell,M,jeffrey.campbell18@gmail.com,(240)696-8168,9259 River Pl,San Antonio,TX,74237,USA,2018-03-29,11/21/1988,Silver,Mobile App,True,131.06,0.1761,Inactive
238739,Pamela,Lopez,F,pamela.lopez36@hotmail.com,(270)743-3539,7462 River Ln,Seattle,WA,80989,USA,2021-11-25,01/15/1984,Bronze,Mobile App,False,41.05,0.4442,Active
858490,Ryan,Smith,M,ryan.smith3@outlook.com,(994)835-4912,5354 Maple Pl,Memphis,TN,60789,USA,2023-09-04,01/02/1989,Silver,In-Store,False,776.27,0.3637,Active
698782,Shirley,baker,F,shirley.baker42@gmail.com,(529)313-2577,8672 Maple St,Indianapolis,IN,27009,USA,2024-03-08,10/29/1968,Silver,Web,True,472.03,0.2846,Churned
704201,Jennifer,Gonzalez,F,jennifer.gonzalez74@icloud.com,(873)701-9615,9771 Hill St,Houston,TX,58018,USA,2023-06-12,03/10/1972,Bronze,Web,True,575.87,0.3131,Active
595631,Nicole,Rivera,F,nicole.rivera11@gmail.com,(854)262-6913,9242 Valley Rd,Chicago,IL,17641,USA,2018-02-23,09/22/1973,Platinum,Email,False,329.26,0.1837,Active
354801,Kimberly,King,F,kimberly.king28@yahoo.com,(303)942-4784,8810 Highland Dr,Los Angeles,CA,35312,USA,2018-10-16,04/07/1982,Bronze,In-Store,True,274.29,0.1162,Active
922733,Christine,Thomas,F,christine.thomas99@outlook.com,(890)669-7997,1805 Pine Blvd,Denver,CO,82085,USA,2020-01-03,03/31/1992,Platinum,In-Store,False,6.38,0.1286,Churned
